merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{bul}отравяме,o t̪ r a vʲ ə m ɛ,0,отравяме,0
{bul}отравянето,o t̪ r a vʲ ə n ɛ t̪ o̝,0,отравянето,0
{bul}отравяния,o t̪ r a vʲ ə n i j ə,0,отравяния,0
{bul}отравянията,o t̪ r a vʲ ə n i j ə t̪ ə,0,отравянията,0
{bul}отравят,o t̪ r a vʲ ə t̪,0,отравят,0
{bul}отравяше,o t̪ r a vʲ ə ʃ ɛ,0,отравяше,0
{bul}отравящ,o t̪ r a vʲ ə ʃ t̪,0,отравящ,0
{bul}отравящата,o t̪ r a vʲ ə ʃ t̪ ə t̪ ə,0,отравящата,0
{bul}отрека,o̝ t̪ r ɛ k ɤ,0,отрека,0
{bul}отрекат,o̝ t̪ r ɛ k ɤ t̪,0,отрекат,0
{bul}отрекла,o t̪ r ɛ k ɫ ə,0,отрекла,0
{bul}отрекли,o t̪ r ɛ k ɫ i,0,отрекли,0
{bul}отрекох,o t̪ r ɛ k o̝ x,0,отрекох,0
{bul}отрекоха,o t̪ r ɛ k o̝ x ə,0,отрекоха,0
{bul}отрекъл,o t̪ r ɛ k ə ɫ,0,отрекъл,0
{bul}отречала,o̝ t̪ r ɛ t͡ʃ a ɫ ə,0,отречала,0
{bul}отречали,o̝ t̪ r ɛ t͡ʃ a ɫ i,0,отречали,0
{bul}отречем,o̝ t̪ r ɛ t͡ʃ ɛ m,0,отречем,0
{bul}отречена,o t̪ r ɛ t͡ʃ ɛ n ə,0,отречена,0
{bul}отречени,o t̪ r ɛ t͡ʃ ɛ n i,0,отречени,0
{bul}отречените,o t̪ r ɛ t͡ʃ ɛ n i t̪ ɛ,0,отречените,0
{bul}отречено,o t̪ r ɛ t͡ʃ ɛ n o̝,0,отречено,0
{bul}отреченото,o t̪ r ɛ t͡ʃ ɛ n o̝ t̪ o̝,0,отреченото,0
{bul}отречете,o̝ t̪ r ɛ t͡ʃ ɛ t̪ ɛ,0,отречете,0
{bul}отречеш,o̝ t̪ r ɛ t͡ʃ ɛ ʃ,0,отречеш,0
{bul}отрича,o t̪ r i t͡ʃ ə,0,отрича,0
{bul}отричайки,o t̪ r i t͡ʃ ə j kʲ i,0,отричайки,0
{bul}отричал,o t̪ r i t͡ʃ ə ɫ,0,отричал,0
{bul}отричала,o t̪ r i t͡ʃ ə ɫ ə,0,отричала,0
{bul}отричалата,o t̪ r i t͡ʃ ə ɫ ə t̪ ə,0,отричалата,0
{bul}отричали,o t̪ r i t͡ʃ ə ɫ i,0,отричали,0
{bul}отричам,o t̪ r i t͡ʃ ə m,0,отричам,0
{bul}отричаме,o t̪ r i t͡ʃ ə m ɛ,0,отричаме,0
{bul}отричан,o t̪ r i t͡ʃ ə n,0,отричан,0
{bul}отричане,o t̪ r i t͡ʃ ə n ɛ,0,отричане,0
{bul}отричането,o t̪ r i t͡ʃ ə n ɛ t̪ o̝,0,отричането,0
{bul}отричани,o t̪ r i t͡ʃ ə n i,0,отричани,0
{bul}отричания,o t̪ r i t͡ʃ ə n i j ə,0,отричания,0
{bul}отричано,o t̪ r i t͡ʃ ə n o̝,0,отричано,0
{bul}отричат,o t̪ r i t͡ʃ ə t̪,0,отричат,0
{bul}отричате,o t̪ r i t͡ʃ ə t̪ ɛ,0,отричате,0
{bul}отричахме,o t̪ r i t͡ʃ ə x m ɛ,0,отричахме,0
{bul}отричаш,o t̪ r i t͡ʃ ə ʃ,0,отричаш,0
{bul}отричаше,o t̪ r i t͡ʃ ə ʃ ɛ,0,отричаше,0
{bul}отричаща,o t̪ r i t͡ʃ ə ʃ t̪ ə,0,отричаща,0
{bul}отричащи,o t̪ r i t͡ʃ ə ʃ t̪ i,0,отричащи,0
{bul}отричащото,o t̪ r i t͡ʃ ə ʃ t̪ o̝ t̪ o̝,0,отричащото,0
{bul}отровен,o t̪ r ɔ v ɛ n,0,отровен,0
{bul}отровена,o t̪ r ɔ v ɛ n ə,0,отровена,0
{bul}отровени,o t̪ r ɔ v ɛ n i,0,отровени,0
{bul}отровените,o t̪ r ɔ v ɛ n i t̪ ɛ,0,отровените,0
{bul}отровено,o t̪ r ɔ v ɛ n o̝,0,отровено,0
{bul}отровил,o t̪ r ɔ v i ɫ,0,отровил,0
{bul}отровили,o t̪ r ɔ v i ɫ i,0,отровили,0
{bul}отровим,o t̪ r ɔ v i m,0,отровим,0
{bul}отровиха,o t̪ r ɔ v i x ə,0,отровиха,0
{bul}отровност,o t̪ r ɔ v n o s t̪,0,отровност,0
{bul}отровя,o t̪ r ɔ vʲ ə,0,отровя,0
{bul}отровят,o t̪ r ɔ vʲ ə t̪,0,отровят,0
{bul}отсекат,o̝ t̪ s ɛ k ɤ t̪,0,отсекат,0
{bul}отсекли,o t̪ s ɛ k ɫ i,0,отсекли,0
{bul}отсечало,o̝ t̪ s ɛ t͡ʃ a ɫ o̝,0,отсечало,0
{bul}отсечахте,o̝ t̪ s ɛ t͡ʃ a x t̪ ɛ,0,отсечахте,0
{bul}отсечен,o t̪ s ɛ t͡ʃ ɛ n,0,отсечен,0
{bul}отсечена,o t̪ s ɛ t͡ʃ ɛ n ə,0,отсечена,0
{bul}отсечени,o t̪ s ɛ t͡ʃ ɛ n i,0,отсечени,0
{bul}отсечените,o t̪ s ɛ t͡ʃ ɛ n i t̪ ɛ,0,отсечените,0
{bul}отсечено,o t̪ s ɛ t͡ʃ ɛ n o̝,0,отсечено,0
{bul}отсечете,o̝ t̪ s ɛ t͡ʃ ɛ t̪ ɛ,0,отсечете,0
{bul}отсечеш,o̝ t̪ s ɛ t͡ʃ ɛ ʃ,0,отсечеш,0
{bul}отсичанията,o t̪ s i t͡ʃ ə n i j ə t̪ ə,0,отсичанията,0
{bul}отсъстванета,o t̪ s ɤ s t̪ v ə n ɛ t̪ ə,0,отсъстванета,0
{bul}отсякох,o t̪ sʲ a k o̝ x,0,отсякох,0
{bul}отсякоха,o t̪ sʲ a k o̝ x ə,0,отсякоха,0
{bul}отсякохме,o t̪ sʲ a k o̝ x m ɛ,0,отсякохме,0
{bul}отсякохте,o t̪ sʲ a k o̝ x t̪ ɛ,0,отсякохте,0
{bul}отсякъл,o t̪ sʲ a k ə ɫ,0,отсякъл,0
{bul}отхапа,o t̪ x a p ə,0,отхапа,0
{bul}отхапалите,o t̪ x a p ə ɫ i t̪ ɛ,0,отхапалите,0
{bul}отхапало,o t̪ x a p ə ɫ o̝,0,отхапало,0
{bul}отхапан,o t̪ x a p ə n,0,отхапан,0
{bul}отхапаната,o t̪ x a p ə n ə t̪ ə,0,отхапаната,0
{bul}отхапва,o t̪ x a p v ə,0,отхапва,0
{bul}отхапваното,o t̪ x a p v ə n o̝ t̪ o̝,0,отхапваното,0
{bul}отхапват,o t̪ x a p v ə t̪,0,отхапват,0
{bul}отхапвах,o t̪ x a p v ə x,0,отхапвах,0
{bul}отхапваха,o t̪ x a p v ə x ə,0,отхапваха,0
{bul}отхапващата,o t̪ x a p v ə ʃ t̪ ə t̪ ə,0,отхапващата,0
{bul}отхапе,o t̪ x a p ɛ,0,отхапе,0
{bul}отхапеше,o t̪ x a p ɛ ʃ ɛ,0,отхапеше,0
{bul}отчел,o t̪ t͡ʃ ɛ ɫ,0,отчел,0
{bul}отчела,o t̪ t͡ʃ ɛ ɫ ə,0,отчела,0
{bul}отчели,o t̪ t͡ʃ ɛ ɫ i,0,отчели,0
{bul}отчело,o t̪ t͡ʃ ɛ ɫ o̝,0,отчело,0
{bul}отчета,o̝ t̪ t͡ʃ ɛ t̪ ɤ,0,отчета,0
{bul}отчетат,o t̪ t͡ʃ ɛ t̪ ə t̪,0,отчетат,0
{bul}отчете,o t̪ t͡ʃ ɛ t̪ ɛ,0,отчете,0
{bul}отчетели,o t̪ t͡ʃ ɛ t̪ ɛ ɫ i,0,отчетели,0
{bul}отчетем,o t̪ t͡ʃ ɛ t̪ ɛ m,0,отчетем,0
{bul}отчетен,o t̪ t͡ʃ ɛ t̪ ɛ n,0,отчетен,0
{bul}отчетена,o t̪ t͡ʃ ɛ t̪ ɛ n ə,0,отчетена,0
{bul}отчетената,o t̪ t͡ʃ ɛ t̪ ɛ n ə t̪ ə,0,отчетената,0
{bul}отчетени,o t̪ t͡ʃ ɛ t̪ ɛ n i,0,отчетени,0
{bul}отчетените,o t̪ t͡ʃ ɛ t̪ ɛ n i t̪ ɛ,0,отчетените,0
{bul}отчетения,o t̪ t͡ʃ ɛ t̪ ɛ n i j ə,0,отчетения,0
{bul}отчетеният,o t̪ t͡ʃ ɛ t̪ ɛ n i j ə t̪,0,отчетеният,0
{bul}отчетено,o t̪ t͡ʃ ɛ t̪ ɛ n o̝,0,отчетено,0
{bul}отчетеното,o t̪ t͡ʃ ɛ t̪ ɛ n o̝ t̪ o̝,0,отчетеното,0
{bul}отчети,o̝ t̪ t͡ʃ ɛ t̪ i,0,отчети,0
{bul}отчетоха,o t̪ t͡ʃ ɛ t̪ o̝ x ə,0,отчетоха,0
{bul}отчетохме,o t̪ t͡ʃ ɛ t̪ o̝ x m ɛ,0,отчетохме,0
{bul}отчетохте,o t̪ t͡ʃ ɛ t̪ o̝ x t̪ ɛ,0,отчетохте,0
{bul}отчита,o t̪ t͡ʃ i t̪ ə,0,отчита,0
{bul}отчитай,o t̪ t͡ʃ i t̪ ə j,0,отчитай,0
{bul}отчитайки,o t̪ t͡ʃ i t̪ ə j kʲ i,0,отчитайки,0
{bul}отчитал,o t̪ t͡ʃ i t̪ ə ɫ,0,отчитал,0
{bul}отчитали,o t̪ t͡ʃ i t̪ ə ɫ i,0,отчитали,0
{bul}отчиталият,o t̪ t͡ʃ i t̪ ə ɫ i j ə t̪,0,отчиталият,0
{bul}отчитам,o t̪ t͡ʃ i t̪ ə m,0,отчитам,0
{bul}отчитаме,o t̪ t͡ʃ i t̪ ə m ɛ,0,отчитаме,0
{bul}отчитан,o t̪ t͡ʃ i t̪ ə n,0,отчитан,0
{bul}отчитаната,o t̪ t͡ʃ i t̪ ə n ə t̪ ə,0,отчитаната,0
{bul}отчитане,o t̪ t͡ʃ i t̪ ə n ɛ,0,отчитане,0
{bul}отчитането,o t̪ t͡ʃ i t̪ ə n ɛ t̪ o̝,0,отчитането,0
{bul}отчитани,o t̪ t͡ʃ i t̪ ə n i,0,отчитани,0
{bul}отчитания,o t̪ t͡ʃ i t̪ ə n i j ə,0,отчитания,0
{bul}отчитат,o t̪ t͡ʃ i t̪ ə t̪,0,отчитат,0
{bul}отчитах,o t̪ t͡ʃ i t̪ ə x,0,отчитах,0
{bul}отчитаха,o t̪ t͡ʃ i t̪ ə x ə,0,отчитаха,0
{bul}отчиташ,o t̪ t͡ʃ i t̪ ə ʃ,0,отчиташ,0
{bul}отчиташе,o t̪ t͡ʃ i t̪ ə ʃ ɛ,0,отчиташе,0
{bul}отчитащи,o t̪ t͡ʃ i t̪ ə ʃ t̪ i,0,отчитащи,0
{bul}оцветени,o̝ t͡s v ɛ t̪ ɛ n i,0,оцветени,0
{bul}оцветения,o̝ t͡s v ɛ t̪ ɛ n i j ə,0,оцветения,0
{bul}оцветено,o̝ t͡s v ɛ t̪ ɛ n o̝,0,оцветено,0
{bul}оцветеното,o̝ t͡s v ɛ t̪ ɛ n o̝ t̪ o̝,0,оцветеното,0
{bul}оцветете,o̝ t͡s v ɛ t̪ ɛ t̪ ɛ,0,оцветете,0
{bul}оцвети,o̝ t͡s v ɛ t̪ i,0,оцвети,0
{bul}оцветил,o̝ t͡s v ɛ t̪ i ɫ,0,оцветил,0
{bul}оцветилите,o̝ t͡s v ɛ t̪ i ɫ i t̪ ɛ,0,оцветилите,0
{bul}оцветилия,o̝ t͡s v ɛ t̪ i ɫ i j ə,0,оцветилия,0
{bul}оцветилият,o̝ t͡s v ɛ t̪ i ɫ i j ə t̪,0,оцветилият,0
{bul}оцветило,o̝ t͡s v ɛ t̪ i ɫ o̝,0,оцветило,0
{bul}оцветим,o̝ t͡s v ɛ t̪ i m,0,оцветим,0
{bul}оцветиха,o̝ t͡s v ɛ t̪ i x ə,0,оцветиха,0
{bul}оцветяванията,o̝ t͡s v ɛ tʲ a v ə n i j ə t̪ ə,0,оцветяванията,0
{bul}оцветят,o̝ t͡s v ɛ tʲ ɤ t̪,0,оцветят,0
{bul}оцелее,o̝ t͡s ɛ ɫ ɛ ɛ,0,оцелее,0
{bul}оцелеем,o̝ t͡s ɛ ɫ ɛ ɛ m,0,оцелеем,0
{bul}оцелеете,o̝ t͡s ɛ ɫ ɛ ɛ t̪ ɛ,0,оцелеете,0
{bul}оцелеехме,o̝ t͡s ɛ ɫ ɛ ɛ x m ɛ,0,оцелеехме,0
{bul}оцелеехте,o̝ t͡s ɛ ɫ ɛ ɛ x t̪ ɛ,0,оцелеехте,0
{bul}оцелееш,o̝ t͡s ɛ ɫ ɛ ɛ ʃ,0,оцелееш,0
{bul}оцелели,o̝ t͡s ɛ ɫ ɛ ɫ i,0,оцелели,0
{bul}оцелелите,o̝ t͡s ɛ ɫ ɛ ɫ i t̪ ɛ,0,оцелелите,0
{bul}оцелелия,o̝ t͡s ɛ ɫ ɛ ɫ i j ə,0,оцелелия,0
{bul}оцелелият,o̝ t͡s ɛ ɫ ɛ ɫ i j ə t̪,0,оцелелият,0
{bul}оцелеят,o̝ t͡s ɛ ɫ ɛ j ə t̪,0,оцелеят,0
{bul}оцеля,o̝ t͡s ɛ lʲ a,0,оцеля,0
{bul}оцелява,o̝ t͡s ɛ lʲ a v ə,0,оцелява,0
{bul}оцелявал,o̝ t͡s ɛ lʲ a v ə ɫ,0,оцелявал,0
{bul}оцелявали,o̝ t͡s ɛ lʲ a v ə ɫ i,0,оцелявали,0
{bul}оцелявалият,o̝ t͡s ɛ lʲ a v ə ɫ i j ə t̪,0,оцелявалият,0
{bul}оцелявало,o̝ t͡s ɛ lʲ a v ə ɫ o̝,0,оцелявало,0
{bul}оцеляваме,o̝ t͡s ɛ lʲ a v ə m ɛ,0,оцеляваме,0
{bul}оцеляване,o̝ t͡s ɛ lʲ a v ə n ɛ,0,оцеляване,0
{bul}оцеляванетата,o̝ t͡s ɛ lʲ a v ə n ɛ t̪ ə t̪ ə,0,оцеляванетата,0
{bul}оцеляването,o̝ t͡s ɛ lʲ a v ə n ɛ t̪ o̝,0,оцеляването,0
{bul}оцеляват,o̝ t͡s ɛ lʲ a v ə t̪,0,оцеляват,0
{bul}оцелявахте,o̝ t͡s ɛ lʲ a v ə x t̪ ɛ,0,оцелявахте,0
{bul}оцеляващи,o̝ t͡s ɛ lʲ a v ə ʃ t̪ i,0,оцеляващи,0
{bul}оцеляващо,o̝ t͡s ɛ lʲ a v ə ʃ t̪ o̝,0,оцеляващо,0
{bul}оцелял,o̝ t͡s ɛ lʲ a ɫ,0,оцелял,0
{bul}оцеляла,o̝ t͡s ɛ lʲ a ɫ ə,0,оцеляла,0
{bul}оцелялата,o̝ t͡s ɛ lʲ a ɫ ə t̪ ə,0,оцелялата,0
{bul}оцелялото,o̝ t͡s ɛ lʲ a ɫ o̝ t̪ o̝,0,оцелялото,0
{bul}оцелях,o̝ t͡s ɛ lʲ a x,0,оцелях,0
{bul}оцеляха,o̝ t͡s ɛ lʲ a x ə,0,оцеляха,0
{bul}оцеляхме,o̝ t͡s ɛ lʲ a x m ɛ,0,оцеляхме,0
{bul}очаква,o t͡ʃ a k v ə,0,очаква,0
{bul}очаквай,o t͡ʃ a k v ə j,0,очаквай,0
{bul}очаквайки,o t͡ʃ a k v ə j kʲ i,0,очаквайки,0
{bul}очаквайте,o t͡ʃ a k v ə j t̪ ɛ,0,очаквайте,0
{bul}очаквал,o t͡ʃ a k v ə ɫ,0,очаквал,0
{bul}очаквала,o t͡ʃ a k v ə ɫ ə,0,очаквала,0
{bul}очаквали,o t͡ʃ a k v ə ɫ i,0,очаквали,0
{bul}очаквалите,o t͡ʃ a k v ə ɫ i t̪ ɛ,0,очаквалите,0
{bul}очаквало,o t͡ʃ a k v ə ɫ o̝,0,очаквало,0
{bul}очаквам,o t͡ʃ a k v ə m,0,очаквам,0
{bul}очакваме,o t͡ʃ a k v ə m ɛ,0,очакваме,0
{bul}очакван,o t͡ʃ a k v ə n,0,очакван,0
{bul}очаквана,o t͡ʃ a k v ə n ə,0,очаквана,0
{bul}очакваната,o t͡ʃ a k v ə n ə t̪ ə,0,очакваната,0
{bul}очакване,o t͡ʃ a k v ə n ɛ,0,очакване,0
{bul}очакванетата,o t͡ʃ a k v ə n ɛ t̪ ə t̪ ə,0,очакванетата,0
{bul}очакването,o t͡ʃ a k v ə n ɛ t̪ o̝,0,очакването,0
{bul}очаквани,o t͡ʃ a k v ə n i,0,очаквани,0
{bul}очакваните,o t͡ʃ a k v ə n i t̪ ɛ,0,очакваните,0
{bul}очаквания,o t͡ʃ a k v ə n i j ə,0,очаквания,0
{bul}очакваният,o t͡ʃ a k v ə n i j ə t̪,0,очакваният,0
{bul}очакванията,o t͡ʃ a k v ə n i j ə t̪ ə,0,очакванията,0
{bul}очаквано,o t͡ʃ a k v ə n o̝,0,очаквано,0
{bul}очакваното,o t͡ʃ a k v ə n o̝ t̪ o̝,0,очакваното,0
{bul}очакват,o t͡ʃ a k v ə t̪,0,очакват,0
{bul}очаквате,o t͡ʃ a k v ə t̪ ɛ,0,очаквате,0
{bul}очаквах,o t͡ʃ a k v ə x,0,очаквах,0
{bul}очакваха,o t͡ʃ a k v ə x ə,0,очакваха,0
{bul}очаквахме,o t͡ʃ a k v ə x m ɛ,0,очаквахме,0
{bul}очаквахте,o t͡ʃ a k v ə x t̪ ɛ,0,очаквахте,0
{bul}очакваш,o t͡ʃ a k v ə ʃ,0,очакваш,0
{bul}очакваше,o t͡ʃ a k v ə ʃ ɛ,0,очакваше,0
{bul}очакващ,o t͡ʃ a k v ə ʃ t̪,0,очакващ,0
{bul}очакващи,o t͡ʃ a k v ə ʃ t̪ i,0,очакващи,0
{bul}очакващите,o t͡ʃ a k v ə ʃ t̪ i t̪ ɛ,0,очакващите,0
{bul}очакващия,o t͡ʃ a k v ə ʃ t̪ i j ə,0,очакващия,0
{bul}падай,p a d̪ ə j,0,падай,0
{bul}падайки,p a d̪ ə j kʲ i,0,падайки,0
{bul}падайте,p a d̪ ə j t̪ ɛ,0,падайте,0
{bul}падаме,p a d̪ ə m ɛ,0,падаме,0
{bul}падане,p a d̪ ə n ɛ,0,падане,0
{bul}падането,p a d̪ ə n ɛ t̪ o̝,0,падането,0
{bul}падания,p a d̪ ə n i j ə,0,падания,0
{bul}паданията,p a d̪ ə n i j ə t̪ ə,0,паданията,0
{bul}падат,p a d̪ ə t̪,0,падат,0
{bul}падате,p a d̪ ə t̪ ɛ,0,падате,0
{bul}падаш,p a d̪ ə ʃ,0,падаш,0
{bul}падаше,p a d̪ ə ʃ ɛ,0,падаше,0
{bul}падаща,p a d̪ ə ʃ t̪ ə,0,падаща,0
{bul}падащата,p a d̪ ə ʃ t̪ ə t̪ ə,0,падащата,0
{bul}падащи,p a d̪ ə ʃ t̪ i,0,падащи,0
{bul}падащите,p a d̪ ə ʃ t̪ i t̪ ɛ,0,падащите,0
{bul}падащия,p a d̪ ə ʃ t̪ i j ə,0,падащия,0
{bul}падащо,p a d̪ ə ʃ t̪ o̝,0,падащо,0
{bul}падащото,p a d̪ ə ʃ t̪ o̝ t̪ o̝,0,падащото,0
{bul}паднат,p a d̪ n ə t̪,0,паднат,0
{bul}падне,p a d̪ n ɛ,0,падне,0
{bul}паднели,p a d̪ n ɛ ɫ i,0,паднели,0
{bul}паднем,p a d̪ n ɛ m,0,паднем,0
{bul}паднеш,p a d̪ n ɛ ʃ,0,паднеш,0
{bul}парадоксален,p ə r ə d̪ o k s a ɫ ɛ n,0,парадоксален,0
{bul}парашут,p ə r ə ʃ u t̪,0,парашут,0
{bul}пасли,p a s ɫ i,0,пасли,0
{bul}патриарх,p ə t̪ r i a r x,0,патриарх,0
{bul}пеклия,p ɛ k ɫ i j ə,0,пеклия,0
{bul}пепел,p ɛ p ɛ ɫ,0,пепел,0
{bul}пеперуда,p ɛ p ɛ r u d̪ ə,0,пеперуда,0
{bul}песен,p ɛ s ɛ n,0,песен,0
{bul}пестенията,p ɛ s t̪ ɛ n i j ə t̪ ə,0,пестенията,0
{bul}печаха,p ɛ t͡ʃ a x ə,0,печаха,0
{bul}печахте,p ɛ t͡ʃ a x t̪ ɛ,0,печахте,0
{bul}печащи,p ɛ t͡ʃ a ʃ t̪ i,0,печащи,0
{bul}пече,p ɛ t͡ʃ ɛ,0,пече,0
{bul}печейки,p ɛ t͡ʃ ɛ j kʲ i,0,печейки,0
{bul}печели,p ɛ t͡ʃ ɛ ɫ i,0,печели,0
{bul}печем,p ɛ t͡ʃ ɛ m,0,печем,0
{bul}печен,p ɛ t͡ʃ ɛ n,0,печен,0
{bul}печената,p ɛ t͡ʃ ɛ n ə t̪ ə,0,печената,0
{bul}печене,p ɛ t͡ʃ ɛ n ɛ,0,печене,0
{bul}печенето,p ɛ t͡ʃ ɛ n ɛ t̪ o̝,0,печенето,0
{bul}печени,p ɛ t͡ʃ ɛ n i,0,печени,0
{bul}печения,p ɛ t͡ʃ ɛ n i j ə,0,печения,0
{bul}печете,p ɛ t͡ʃ ɛ t̪ ɛ,0,печете,0
{bul}печеш,p ɛ t͡ʃ ɛ ʃ,0,печеш,0
{bul}печеше,p ɛ t͡ʃ ɛ ʃ ɛ,0,печеше,0
{bul}печи,p ɛ t͡ʃ i,0,печи,0
{bul}пи,p i,0,пи,0
{bul}пие,p i ɛ,0,пие,0
{bul}пиел,p i ɛ ɫ,0,пиел,0
{bul}пиела,p i ɛ ɫ ə,0,пиела,0
{bul}пиели,p i ɛ ɫ i,0,пиели,0
{bul}пиело,p i ɛ ɫ o̝,0,пиело,0
{bul}пием,p i ɛ m,0,пием,0
{bul}пиене,p i ɛ n ɛ,0,пиене,0
{bul}пиенетата,p i ɛ n ɛ t̪ ə t̪ ə,0,пиенетата,0
{bul}пиенето,p i ɛ n ɛ t̪ o̝,0,пиенето,0
{bul}пиете,p i ɛ t̪ ɛ,0,пиете,0
{bul}пиех,p i ɛ x,0,пиех,0
{bul}пиеха,p i ɛ x ə,0,пиеха,0
{bul}пиехме,p i ɛ x m ɛ,0,пиехме,0
{bul}пиеш,p i ɛ ʃ,0,пиеш,0
{bul}пиеше,p i ɛ ʃ ɛ,0,пиеше,0
{bul}пиещи,p i ɛ ʃ t̪ i,0,пиещи,0
{bul}пиещите,p i ɛ ʃ t̪ i t̪ ɛ,0,пиещите,0
{bul}пий,p i j,0,пий,0
{bul}пийте,p i j t̪ ɛ,0,пийте,0
{bul}пика,p i k a,0,пика,0
{bul}пикае,p i k a ɛ,0,пикае,0
{bul}пикаела,p i k a ɛ ɫ ə,0,пикаела,0
{bul}пикаели,p i k a ɛ ɫ i,0,пикаели,0
{bul}пикаело,p i k a ɛ ɫ o̝,0,пикаело,0
{bul}пикаем,p i k a ɛ m,0,пикаем,0
{bul}пикаенето,p i k a ɛ n ɛ t̪ o̝,0,пикаенето,0
{bul}пикаенията,p i k a ɛ n i j ə t̪ ə,0,пикаенията,0
{bul}пикаете,p i k a ɛ t̪ ɛ,0,пикаете,0
{bul}пикаех,p i k a ɛ x,0,пикаех,0
{bul}пикаеха,p i k a ɛ x ə,0,пикаеха,0
{bul}пикаеш,p i k a ɛ ʃ,0,пикаеш,0
{bul}пикаещите,p i k a ɛ ʃ t̪ i t̪ ɛ,0,пикаещите,0
{bul}пикаещия,p i k a ɛ ʃ t̪ i j ə,0,пикаещия,0
{bul}пикаещият,p i k a ɛ ʃ t̪ i j ə t̪,0,пикаещият,0
{bul}пикай,p i k a j,0,пикай,0
{bul}пикал,p i k a ɫ,0,пикал,0
{bul}пикалата,p i k a ɫ ə t̪ ə,0,пикалата,0
{bul}пикалият,p i k a ɫ i j ə t̪,0,пикалият,0
{bul}пикане,p i k a n ɛ,0,пикане,0
{bul}пиканите,p i k a n i t̪ ɛ,0,пиканите,0
{bul}пикания,p i k a n i j ə,0,пикания,0
{bul}пиканият,p i k a n i j ə t̪,0,пиканият,0
{bul}пиканото,p i k a n o̝ t̪ o̝,0,пиканото,0
{bul}пикаха,p i k a x ə,0,пикаха,0
{bul}пикаят,p i k a j ə t̪,0,пикаят,0
{bul}пил,p i ɫ,0,пил,0
{bul}пила,p i ɫ ə,0,пила,0
{bul}пилата,p i ɫ ə t̪ ə,0,пилата,0
{bul}пили,p i ɫ i,0,пили,0
{bul}пилият,p i ɫ i j ə t̪,0,пилият,0
{bul}пило,p i ɫ o̝,0,пило,0
{bul}пилото,p i ɫ o̝ t̪ o̝,0,пилото,0
{bul}писан,p i s ə n,0,писан,0
{bul}писана,p i s ə n ə,0,писана,0
{bul}писане,p i s ə n ɛ,0,писане,0
{bul}писането,p i s ə n ɛ t̪ o,0,писането,0
{bul}писани,p i s ə n i,0,писани,0
{bul}писаните,p i s ə n i t̪ ɛ,0,писаните,0
{bul}писания,p i s ə n i j ə,0,писания,0
{bul}писанията,p i s ə n i j ə t̪ ə,0,писанията,0
{bul}писано,p i s ə n o,0,писано,0
{bul}писаното,p i s ə n o t̪ o,0,писаното,0
{bul}писателка,p i s a t̪ ɛ ɫ k ə,0,писателка,0
{bul}писателски,p i s a t̪ ɛ ɫ s kʲ i,0,писателски,0
{bul}писателствали,p i s a t̪ ɛ ɫ s t̪ v ə ɫ i,0,писателствали,0
